slot_decision_explanation_id,lifecycle_id,symbol,entry_ts,entry_ts_utc,theme_id,split_name,candidate_role,slot_claim_basis,slot_risk_basis,replacement_hurdle_required_flag,same_entry_candidate_count,same_entry_theme_count,same_entry_relation_count,active_theme_count,active_relation_count,bundle_assignment_ready_flag,do_not_trade_reason,setup_quality_bucket,action_family,allowed_inputs_only_flag,outcome_used_flag,future_price_used_flag,label_used_flag
TASK617|GEV|20250512T164500Z|slot_decision_explanation,TASK617|GEV|20250512T164500Z,GEV,2025-05-14 14:30:00+00:00,2025-05-12 16:45:00+00:00,power_grid_electrification,train_design,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=persistent_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=17|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,17,3,4,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|TSM|20250512T164500Z|slot_decision_explanation,TASK617|TSM|20250512T164500Z,TSM,2025-05-14 14:30:00+00:00,2025-05-12 16:45:00+00:00,ai_semiconductors,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=17|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,17,2,13,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|MDB|20250512T170000Z|slot_decision_explanation,TASK617|MDB|20250512T170000Z,MDB,2025-05-14 14:30:00+00:00,2025-05-12 17:00:00+00:00,data_devops_software,train_design,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=emerging_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=17|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,17,1,4,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|MSFT|20250512T170000Z|slot_decision_explanation,TASK617|MSFT|20250512T170000Z,MSFT,2025-05-14 14:30:00+00:00,2025-05-12 17:00:00+00:00,cloud_ai_platforms,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=17|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,17,1,13,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|IR|20250512T170000Z|slot_decision_explanation,TASK617|IR|20250512T170000Z,IR,2025-05-14 14:30:00+00:00,2025-05-12 17:00:00+00:00,industrial_automation_robotics,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=17|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,17,2,13,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|PWR|20250512T173000Z|slot_decision_explanation,TASK617|PWR|20250512T173000Z,PWR,2025-05-14 14:30:00+00:00,2025-05-12 17:30:00+00:00,power_grid_electrification,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=persistent_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=17|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,17,3,13,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|OKTA|20250512T181500Z|slot_decision_explanation,TASK617|OKTA|20250512T181500Z,OKTA,2025-05-14 14:30:00+00:00,2025-05-12 18:15:00+00:00,cybersecurity,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=17|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,17,4,13,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|PWR|20250513T133000Z|slot_decision_explanation,TASK617|PWR|20250513T133000Z,PWR,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,power_grid_electrification,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=persistent_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,5,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NVDA|20250513T133000Z|slot_decision_explanation,TASK617|NVDA|20250513T133000Z,NVDA,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,ai_semiconductors,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,25,4,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ORCL|20250513T133000Z|slot_decision_explanation,TASK617|ORCL|20250513T133000Z,ORCL,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,cloud_ai_platforms,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,2,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ETN|20250513T133000Z|slot_decision_explanation,TASK617|ETN|20250513T133000Z,ETN,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,power_grid_electrification,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=persistent_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,5,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AVGO|20250513T133000Z|slot_decision_explanation,TASK617|AVGO|20250513T133000Z,AVGO,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,ai_semiconductors,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,25,4,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|VST|20250513T133000Z|slot_decision_explanation,TASK617|VST|20250513T133000Z,VST,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,power_grid_electrification,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=persistent_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,25,5,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|CRWD|20250513T133000Z|slot_decision_explanation,TASK617|CRWD|20250513T133000Z,CRWD,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,cybersecurity,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,3,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|BA|20250513T133000Z|slot_decision_explanation,TASK617|BA|20250513T133000Z,BA,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,aerospace_defense_space,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,1,1,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ARM|20250513T133000Z|slot_decision_explanation,TASK617|ARM|20250513T133000Z,ARM,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,ai_semiconductors,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,25,4,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|PLTR|20250513T133000Z|slot_decision_explanation,TASK617|PLTR|20250513T133000Z,PLTR,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,data_devops_software,train_design,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=emerging_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,1,5,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|MSFT|20250513T133000Z|slot_decision_explanation,TASK617|MSFT|20250513T133000Z,MSFT,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,cloud_ai_platforms,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,2,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GEV|20250513T133000Z|slot_decision_explanation,TASK617|GEV|20250513T133000Z,GEV,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,power_grid_electrification,train_design,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=persistent_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,25,5,5,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|ROK|20250513T133000Z|slot_decision_explanation,TASK617|ROK|20250513T133000Z,ROK,2025-05-15 14:30:00+00:00,2025-05-13 13:30:00+00:00,industrial_automation_robotics,train_design,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,3,5,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|ZS|20250513T134500Z|slot_decision_explanation,TASK617|ZS|20250513T134500Z,ZS,2025-05-15 14:30:00+00:00,2025-05-13 13:45:00+00:00,cybersecurity,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,3,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GE|20250513T134500Z|slot_decision_explanation,TASK617|GE|20250513T134500Z,GE,2025-05-15 14:30:00+00:00,2025-05-13 13:45:00+00:00,industrial_automation_robotics,train_design,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,3,5,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|COIN|20250513T134500Z|slot_decision_explanation,TASK617|COIN|20250513T134500Z,COIN,2025-05-15 14:30:00+00:00,2025-05-13 13:45:00+00:00,crypto_fintech,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=persistent_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,25,5,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NET|20250513T134500Z|slot_decision_explanation,TASK617|NET|20250513T134500Z,NET,2025-05-15 14:30:00+00:00,2025-05-13 13:45:00+00:00,cybersecurity,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,3,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NEE|20250513T134500Z|slot_decision_explanation,TASK617|NEE|20250513T134500Z,NEE,2025-05-15 14:30:00+00:00,2025-05-13 13:45:00+00:00,power_grid_electrification,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=persistent_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,25,5,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|UBER|20250513T134500Z|slot_decision_explanation,TASK617|UBER|20250513T134500Z,UBER,2025-05-15 14:30:00+00:00,2025-05-13 13:45:00+00:00,ev_autonomy_mobility,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,1,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|PH|20250513T140000Z|slot_decision_explanation,TASK617|PH|20250513T140000Z,PH,2025-05-15 14:30:00+00:00,2025-05-13 14:00:00+00:00,industrial_automation_robotics,train_design,priority_candidate,setup=high_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,25,3,5,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|HOOD|20250513T140000Z|slot_decision_explanation,TASK617|HOOD|20250513T140000Z,HOOD,2025-05-15 14:30:00+00:00,2025-05-13 14:00:00+00:00,crypto_fintech,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=persistent_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,25,5,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AMD|20250513T144500Z|slot_decision_explanation,TASK617|AMD|20250513T144500Z,AMD,2025-05-15 14:30:00+00:00,2025-05-13 14:45:00+00:00,ai_semiconductors,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=participating_theme|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,25,4,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|AFRM|20250513T151500Z|slot_decision_explanation,TASK617|AFRM|20250513T151500Z,AFRM,2025-05-15 14:30:00+00:00,2025-05-13 15:15:00+00:00,crypto_fintech,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_basic|theme=persistent_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,25,5,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|IBIT|20250513T160000Z|slot_decision_explanation,TASK617|IBIT|20250513T160000Z,IBIT,2025-05-15 14:30:00+00:00,2025-05-13 16:00:00+00:00,crypto_fintech,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=persistent_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,25,5,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|MSTR|20250513T160000Z|slot_decision_explanation,TASK617|MSTR|20250513T160000Z,MSTR,2025-05-15 14:30:00+00:00,2025-05-13 16:00:00+00:00,crypto_fintech,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=guidance_margin_upgrade|price=price_confirmed_but_extended|theme=persistent_leadership|relation=company_positive_confirmation_needed,capacity=slot_competition_very_high|same_entry_candidates=25|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,25,5,19,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
