lifecycle_id,symbol,theme_id,entry_ts,split_name,source_event_available_flag,evidence_brain_state,economic_transmission_state,market_pricing_brain_state,portfolio_brain_state,review_decision_state,invalidation_condition,risk_budget_state,sizing_cap_reason,final_brain_state,final_brain_reason_codes,translator_output_is_action_flag,outcome_used_for_assignment_flag,future_price_used_for_assignment_flag,missing_source_used_as_negative_flag,macro_used_for_assignment_flag,real_capital_status,no_action_reason
TASK617|ASTS|20240717T134500Z,ASTS,aerospace_defense_space,2024-07-17 13:45:00+00:00,train_design,1,source_present_but_noise_dominated,capital_need_overhang_vs_growth_question,market_waiting_on_overhang_absorption,no_slot_claim_review_only,watch_for_confirmation,invalid_if_overhang_not_absorbed_by_followup_price_action,no_budget_research_only,financing_or_overhang_confirmation_needed,watch_for_confirmation__no_budget_research_only,review=watch_for_confirmation|invalidation=invalid_if_overhang_not_absorbed_by_followup_price_action|budget=no_budget_research_only|cap=financing_or_overhang_confirmation_needed,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|F|20240717T134500Z,F,ev_autonomy_mobility,2024-07-17 13:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|GM|20240717T134500Z,GM,ev_autonomy_mobility,2024-07-17 13:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|HOOD|20240717T134500Z,HOOD,crypto_fintech,2024-07-17 13:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|IBIT|20240717T134500Z,IBIT,crypto_fintech,2024-07-17 13:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MSTR|20240717T134500Z,MSTR,crypto_fintech,2024-07-17 13:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TSLA|20240717T134500Z,TSLA,ev_autonomy_mobility,2024-07-17 13:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|AMGN|20240717T140000Z,AMGN,biotech_glp1_healthcare,2024-07-17 14:00:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|EMR|20240717T170000Z,EMR,industrial_automation_robotics,2024-07-17 17:00:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|SOFI|20240717T183000Z,SOFI,crypto_fintech,2024-07-17 18:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|NOC|20240717T191500Z,NOC,aerospace_defense_space,2024-07-17 19:15:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|F|20240718T133000Z,F,ev_autonomy_mobility,2024-07-18 13:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|EMR|20240718T134500Z,EMR,industrial_automation_robotics,2024-07-18 13:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PLTR|20240718T134500Z,PLTR,data_devops_software,2024-07-18 13:45:00+00:00,train_design,1,source_present_but_noise_dominated,no_clear_economic_path,market_pricing_needs_review,slot_candidate_needs_confirmation,research_only_no_slot_or_confirmation,invalid_if_evidence_cannot_be_tied_to_price_or_economics,no_budget_research_only,not_approved_until_guardrail_passes,research_only_no_slot_or_confirmation__no_budget_research_only,review=research_only_no_slot_or_confirmation|invalidation=invalid_if_evidence_cannot_be_tied_to_price_or_economics|budget=no_budget_research_only|cap=not_approved_until_guardrail_passes,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|SOFI|20240718T134500Z,SOFI,crypto_fintech,2024-07-18 13:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TSLA|20240718T140000Z,TSLA,ev_autonomy_mobility,2024-07-18 14:00:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TSLA|20240722T133000Z,TSLA,ev_autonomy_mobility,2024-07-22 13:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|S|20240722T134500Z,S,cybersecurity,2024-07-22 13:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|RIVN|20240722T140000Z,RIVN,ev_autonomy_mobility,2024-07-22 14:00:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ISRG|20240722T141500Z,ISRG,biotech_glp1_healthcare,2024-07-22 14:15:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|EMR|20240722T144500Z,EMR,industrial_automation_robotics,2024-07-22 14:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|IR|20240722T144500Z,IR,industrial_automation_robotics,2024-07-22 14:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|COIN|20240722T163000Z,COIN,crypto_fintech,2024-07-22 16:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MSTR|20240722T174500Z,MSTR,crypto_fintech,2024-07-22 17:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|F|20240722T183000Z,F,ev_autonomy_mobility,2024-07-22 18:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
